day,team_1,team_2,rpi_1,rpi_2,sos_1,sos_2,history,seed_1,W_1,L_1,n_played_1,H_W_1,H_L_1,A_W_1,A_L_1,N_W_1,N_L_1,avg_ppg_1,avg_ppga_1,avg_fgm_1,avg_fga_1,avg_fgm3_1,avg_fga3_1,avg_ftm_1,avg_fta_1,avg_or_1,avg_dr_1,avg_ast_1,avg_to_1,avg_stl_1,avg_blk_1,avg_pf_1,W_last_8_1,L_last_8_1,n_played_last_8_1,H_W_last_8_1,H_L_last_8_1,A_W_last_8_1,A_L_last_8_1,N_W_last_8_1,N_L_last_8_1,avg_ppg_last_8_1,avg_ppga_last_8_1,avg_fgm_last_8_1,avg_fga_last_8_1,avg_fgm3_last_8_1,avg_fga3_last_8_1,avg_ftm_last_8_1,avg_fta_last_8_1,avg_or_last_8_1,avg_dr_last_8_1,avg_ast_last_8_1,avg_to_last_8_1,avg_stl_last_8_1,avg_blk_last_8_1,avg_pf_last_8_1,seed_2,W_2,L_2,n_played_2,H_W_2,H_L_2,A_W_2,A_L_2,N_W_2,N_L_2,avg_ppg_2,avg_ppga_2,avg_fgm_2,avg_fga_2,avg_fgm3_2,avg_fga3_2,avg_ftm_2,avg_fta_2,avg_or_2,avg_dr_2,avg_ast_2,avg_to_2,avg_stl_2,avg_blk_2,avg_pf_2,W_last_8_2,L_last_8_2,n_played_last_8_2,H_W_last_8_2,H_L_last_8_2,A_W_last_8_2,A_L_last_8_2,N_W_last_8_2,N_L_last_8_2,avg_ppg_last_8_2,avg_ppga_last_8_2,avg_fgm_last_8_2,avg_fga_last_8_2,avg_fgm3_last_8_2,avg_fga3_last_8_2,avg_ftm_last_8_2,avg_fta_last_8_2,avg_or_last_8_2,avg_dr_last_8_2,avg_ast_last_8_2,avg_to_last_8_2,avg_stl_last_8_2,avg_blk_last_8_2,avg_pf_last_8_2,result
134.3611067621975,Maryland,Xavier,0.603,0.598,6.9,9.5,0.0,6.0,24.0,8.0,32.0,13.0,2.0,8.0,5.0,3.0,1.0,73.21875,68.28125,25.0,55.5,8.3125,22.75,14.90625,21.28125,10.28125,25.03125,14.125,12.8125,5.09375,4.625,18.46875,4.0,4.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0,68.375,69.75,25.125,55.25,8.0,22.875,10.125,15.25,9.25,23.75,15.25,11.125,4.5,4.25,18.0,11.0,21.0,13.0,34.0,12.0,8.0,4.0,4.0,5.0,1.0,74.6176470588,71.3529411765,25.7647058824,56.7352941176,7.02941176471,20.6764705882,16.0588235294,23.3529411765,12.2058823529,25.3823529412,14.8529411765,12.7941176471,6.14705882353,2.67647058824,18.7647058824,3.0,5.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,72.0,74.75,25.5,54.5,6.875,21.375,14.125,20.125,10.5,22.625,14.375,12.625,5.25,2.25,16.625,win
134.3611067621975,Xavier,Maryland,0.598,0.603,9.5,6.9,0.0,11.0,21.0,13.0,34.0,12.0,8.0,4.0,4.0,5.0,1.0,74.6176470588,71.3529411765,25.7647058824,56.7352941176,7.02941176471,20.6764705882,16.0588235294,23.3529411765,12.2058823529,25.3823529412,14.8529411765,12.7941176471,6.14705882353,2.67647058824,18.7647058824,3.0,5.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,72.0,74.75,25.5,54.5,6.875,21.375,14.125,20.125,10.5,22.625,14.375,12.625,5.25,2.25,16.625,6.0,24.0,8.0,32.0,13.0,2.0,8.0,5.0,3.0,1.0,73.21875,68.28125,25.0,55.5,8.3125,22.75,14.90625,21.28125,10.28125,25.03125,14.125,12.8125,5.09375,4.625,18.46875,4.0,4.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0,68.375,69.75,25.125,55.25,8.0,22.875,10.125,15.25,9.25,23.75,15.25,11.125,4.5,4.25,18.0,lose
134.01299772107677,Florida St,Fla Gulf Cst,0.638,0.546,10.2,-2.0,0.0,3.0,25.0,8.0,33.0,18.0,6.0,3.0,0.0,4.0,2.0,82.4545454545,71.2727272727,29.7575757576,61.5757575758,6.87878787879,19.303030303,16.0606060606,23.2121212121,11.7878787879,25.9393939394,14.696969697,11.8181818182,7.36363636364,5.09090909091,19.4242424242,4.0,4.0,1.0,2.0,3.0,1.0,0.0,1.0,1.0,75.125,73.375,28.375,61.5,5.25,17.75,13.125,19.375,11.625,25.125,13.0,10.625,6.25,4.125,19.125,14.0,23.0,7.0,30.0,13.0,3.0,10.0,3.0,0.0,1.0,76.4333333333,70.3666666667,28.2333333333,58.0333333333,6.26666666667,18.4666666667,13.7,19.7,11.3,25.6333333333,14.0,12.3333333333,5.26666666667,3.36666666667,18.9333333333,7.0,1.0,1.0,5.0,0.0,2.0,1.0,0.0,0.0,78.75,67.5,28.75,60.875,6.125,20.5,15.125,20.875,12.625,26.25,13.625,9.75,5.625,3.0,18.125,win
134.01299772107677,Fla Gulf Cst,Florida St,0.546,0.638,-2.0,10.2,0.0,14.0,23.0,7.0,30.0,13.0,3.0,10.0,3.0,0.0,1.0,76.4333333333,70.3666666667,28.2333333333,58.0333333333,6.26666666667,18.4666666667,13.7,19.7,11.3,25.6333333333,14.0,12.3333333333,5.26666666667,3.36666666667,18.9333333333,7.0,1.0,1.0,5.0,0.0,2.0,1.0,0.0,0.0,78.75,67.5,28.75,60.875,6.125,20.5,15.125,20.875,12.625,26.25,13.625,9.75,5.625,3.0,18.125,3.0,25.0,8.0,33.0,18.0,6.0,3.0,0.0,4.0,2.0,82.4545454545,71.2727272727,29.7575757576,61.5757575758,6.87878787879,19.303030303,16.0606060606,23.2121212121,11.7878787879,25.9393939394,14.696969697,11.8181818182,7.36363636364,5.09090909091,19.4242424242,4.0,4.0,1.0,2.0,3.0,1.0,0.0,1.0,1.0,75.125,73.375,28.375,61.5,5.25,17.75,13.125,19.375,11.625,25.125,13.0,10.625,6.25,4.125,19.125,lose
134.13213540069833,St Marys,VCU,0.622,0.608,5.2,4.0,0.0,7.0,28.0,4.0,32.0,15.0,1.0,10.0,2.0,3.0,1.0,72.0,56.5,26.3125,53.0625,8.8125,22.0625,10.5625,14.125,9.625,26.0,16.75,10.53125,4.15625,3.1875,14.75,6.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,72.625,58.25,27.125,54.0,9.0,21.25,9.375,13.375,8.25,27.25,16.625,10.5,4.5,3.25,16.125,10.0,26.0,8.0,34.0,15.0,4.0,7.0,1.0,4.0,3.0,74.6764705882,66.4117647059,26.9411764706,58.3823529412,5.79411764706,17.3235294118,15.0,21.2058823529,11.0294117647,25.6176470588,15.2647058824,12.5294117647,7.52941176471,3.94117647059,20.5294117647,5.0,3.0,1.0,2.0,2.0,1.0,0.0,2.0,1.0,71.5,67.25,26.125,60.75,4.0,15.125,15.25,22.0,12.125,25.875,13.5,10.0,5.75,3.125,20.375,win
134.13213540069833,VCU,St Marys,0.608,0.622,4.0,5.2,0.0,10.0,26.0,8.0,34.0,15.0,4.0,7.0,1.0,4.0,3.0,74.6764705882,66.4117647059,26.9411764706,58.3823529412,5.79411764706,17.3235294118,15.0,21.2058823529,11.0294117647,25.6176470588,15.2647058824,12.5294117647,7.52941176471,3.94117647059,20.5294117647,5.0,3.0,1.0,2.0,2.0,1.0,0.0,2.0,1.0,71.5,67.25,26.125,60.75,4.0,15.125,15.25,22.0,12.125,25.875,13.5,10.0,5.75,3.125,20.375,7.0,28.0,4.0,32.0,15.0,1.0,10.0,2.0,3.0,1.0,72.0,56.5,26.3125,53.0625,8.8125,22.0625,10.5625,14.125,9.625,26.0,16.75,10.53125,4.15625,3.1875,14.75,6.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,72.625,58.25,27.125,54.0,9.0,21.25,9.375,13.375,8.25,27.25,16.625,10.5,4.5,3.25,16.125,lose
134.20764623579922,Arizona,North Dakota,0.644,0.503,7.6,-4.5,0.0,2.0,30.0,4.0,34.0,15.0,1.0,9.0,1.0,6.0,2.0,76.2647058824,65.4411764706,26.2058823529,55.0882352941,6.73529411765,16.9411764706,17.1176470588,22.5882352941,10.2941176471,26.4705882353,13.7941176471,11.4411764706,5.5,3.23529411765,16.9705882353,7.0,1.0,1.0,1.0,0.0,3.0,1.0,3.0,0.0,81.25,71.75,27.75,57.0,7.875,18.125,17.875,24.5,10.125,26.375,13.25,10.0,4.75,3.625,19.125,15.0,19.0,9.0,28.0,8.0,6.0,7.0,2.0,4.0,1.0,78.6785714286,74.2857142857,28.0357142857,58.8928571429,6.82142857143,17.75,15.7857142857,21.5714285714,8.96428571429,26.1428571429,14.75,13.7857142857,7.64285714286,2.82142857143,21.4285714286,7.0,1.0,1.0,1.0,0.0,3.0,1.0,3.0,0.0,78.75,70.625,28.625,60.125,7.0,18.0,14.5,20.0,8.875,27.625,15.25,13.75,9.5,2.0,20.5,win
134.20764623579922,North Dakota,Arizona,0.503,0.644,-4.5,7.6,0.0,15.0,19.0,9.0,28.0,8.0,6.0,7.0,2.0,4.0,1.0,78.6785714286,74.2857142857,28.0357142857,58.8928571429,6.82142857143,17.75,15.7857142857,21.5714285714,8.96428571429,26.1428571429,14.75,13.7857142857,7.64285714286,2.82142857143,21.4285714286,7.0,1.0,1.0,1.0,0.0,3.0,1.0,3.0,0.0,78.75,70.625,28.625,60.125,7.0,18.0,14.5,20.0,8.875,27.625,15.25,13.75,9.5,2.0,20.5,2.0,30.0,4.0,34.0,15.0,1.0,9.0,1.0,6.0,2.0,76.2647058824,65.4411764706,26.2058823529,55.0882352941,6.73529411765,16.9411764706,17.1176470588,22.5882352941,10.2941176471,26.4705882353,13.7941176471,11.4411764706,5.5,3.23529411765,16.9705882353,7.0,1.0,1.0,1.0,0.0,3.0,1.0,3.0,0.0,81.25,71.75,27.75,57.0,7.875,18.125,17.875,24.5,10.125,26.375,13.25,10.0,4.75,3.625,19.125,lose
134.22905266059965,Kansas,UC Davis,0.655,0.494,12.1,-4.1,0.0,1.0,28.0,4.0,32.0,14.0,1.0,10.0,1.0,4.0,2.0,82.71875,72.375,29.5625,60.71875,8.71875,21.53125,14.875,22.34375,12.03125,26.8125,16.28125,13.09375,6.9375,4.6875,18.125,7.0,1.0,1.0,3.0,0.0,4.0,0.0,0.0,1.0,80.0,74.0,26.75,58.0,8.5,22.875,18.0,24.5,10.375,25.625,15.125,12.75,6.375,4.75,16.75,16.0,20.0,12.0,32.0,9.0,9.0,5.0,0.0,6.0,3.0,69.375,68.875,24.0625,55.6875,6.125,17.46875,15.125,22.875,10.21875,25.21875,12.5,14.1875,5.5625,3.5,19.6875,6.0,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,67.75,67.375,24.75,58.875,6.0,17.0,12.25,20.0,13.125,25.5,10.375,13.625,5.875,5.5,17.0,win
134.22905266059965,UC Davis,Kansas,0.494,0.655,-4.1,12.1,0.0,16.0,20.0,12.0,32.0,9.0,9.0,5.0,0.0,6.0,3.0,69.375,68.875,24.0625,55.6875,6.125,17.46875,15.125,22.875,10.21875,25.21875,12.5,14.1875,5.5625,3.5,19.6875,6.0,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,67.75,67.375,24.75,58.875,6.0,17.0,12.25,20.0,13.125,25.5,10.375,13.625,5.875,5.5,17.0,1.0,28.0,4.0,32.0,14.0,1.0,10.0,1.0,4.0,2.0,82.71875,72.375,29.5625,60.71875,8.71875,21.53125,14.875,22.34375,12.03125,26.8125,16.28125,13.09375,6.9375,4.6875,18.125,7.0,1.0,1.0,3.0,0.0,4.0,0.0,0.0,1.0,80.0,74.0,26.75,58.0,8.5,22.875,18.0,24.5,10.375,25.625,15.125,12.75,6.375,4.75,16.75,lose
134.81600902039048,Miami (FL),Michigan St,0.59,0.582,10.1,9.3,0.0,8.0,21.0,11.0,32.0,14.0,6.0,4.0,2.0,3.0,3.0,69.375,63.6875,24.75,54.625,6.40625,17.84375,13.46875,18.75,11.0625,24.96875,11.90625,12.71875,6.375,3.875,15.5625,5.0,3.0,1.0,3.0,2.0,1.0,0.0,1.0,1.0,60.375,61.375,20.75,48.625,5.75,17.5,13.125,17.5,7.75,23.75,11.125,11.75,6.0,2.75,14.125,9.0,19.0,15.0,34.0,14.0,8.0,2.0,2.0,3.0,5.0,71.3823529412,68.2058823529,25.6470588235,55.2058823529,7.85294117647,20.8823529412,12.2352941176,18.3529411765,9.52941176471,27.1764705882,16.8529411765,14.0,4.38235294118,4.76470588235,20.2647058824,3.0,5.0,1.0,2.0,4.0,0.0,0.0,1.0,1.0,70.125,67.375,24.75,58.5,7.5,21.75,13.125,17.625,11.125,27.375,14.5,11.375,3.25,4.0,20.125,win
134.81600902039048,Michigan St,Miami (FL),0.582,0.59,9.3,10.1,0.0,9.0,19.0,15.0,34.0,14.0,8.0,2.0,2.0,3.0,5.0,71.3823529412,68.2058823529,25.6470588235,55.2058823529,7.85294117647,20.8823529412,12.2352941176,18.3529411765,9.52941176471,27.1764705882,16.8529411765,14.0,4.38235294118,4.76470588235,20.2647058824,3.0,5.0,1.0,2.0,4.0,0.0,0.0,1.0,1.0,70.125,67.375,24.75,58.5,7.5,21.75,13.125,17.625,11.125,27.375,14.5,11.375,3.25,4.0,20.125,8.0,21.0,11.0,32.0,14.0,6.0,4.0,2.0,3.0,3.0,69.375,63.6875,24.75,54.625,6.40625,17.84375,13.46875,18.75,11.0625,24.96875,11.90625,12.71875,6.375,3.875,15.5625,5.0,3.0,1.0,3.0,2.0,1.0,0.0,1.0,1.0,60.375,61.375,20.75,48.625,5.75,17.5,13.125,17.5,7.75,23.75,11.125,11.75,6.0,2.75,14.125,lose
134.83386854127195,Iowa State,Nevada,0.603,0.595,11.7,2.0,0.0,5.0,23.0,10.0,33.0,12.0,6.0,5.0,3.0,6.0,1.0,80.8787878788,72.0,29.4242424242,62.7878787879,9.9696969697,24.7878787879,12.0606060606,17.3333333333,9.33333333333,25.6060606061,15.8181818182,10.1515151515,7.90909090909,3.57575757576,15.9696969697,7.0,1.0,1.0,3.0,1.0,1.0,0.0,3.0,0.0,82.0,76.25,27.875,55.375,11.25,24.25,15.0,20.25,6.0,23.5,16.0,9.875,6.375,4.0,16.0,12.0,28.0,6.0,34.0,13.0,4.0,8.0,1.0,7.0,1.0,79.9705882353,70.9411764706,26.6764705882,59.3235294118,9.17647058824,23.8529411765,17.4411764706,24.7941176471,11.0588235294,27.8529411765,16.0588235294,11.1470588235,5.29411764706,4.35294117647,16.6764705882,8.0,0.0,1.0,3.0,0.0,2.0,0.0,3.0,0.0,83.5,69.0,27.5,59.875,9.5,24.625,19.0,25.375,11.25,29.125,15.375,9.625,4.625,3.625,16.375,win
134.83386854127195,Nevada,Iowa State,0.595,0.603,2.0,11.7,0.0,12.0,28.0,6.0,34.0,13.0,4.0,8.0,1.0,7.0,1.0,79.9705882353,70.9411764706,26.6764705882,59.3235294118,9.17647058824,23.8529411765,17.4411764706,24.7941176471,11.0588235294,27.8529411765,16.0588235294,11.1470588235,5.29411764706,4.35294117647,16.6764705882,8.0,0.0,1.0,3.0,0.0,2.0,0.0,3.0,0.0,83.5,69.0,27.5,59.875,9.5,24.625,19.0,25.375,11.25,29.125,15.375,9.625,4.625,3.625,16.375,5.0,23.0,10.0,33.0,12.0,6.0,5.0,3.0,6.0,1.0,80.8787878788,72.0,29.4242424242,62.7878787879,9.9696969697,24.7878787879,12.0606060606,17.3333333333,9.33333333333,25.6060606061,15.8181818182,10.1515151515,7.90909090909,3.57575757576,15.9696969697,7.0,1.0,1.0,3.0,1.0,1.0,0.0,3.0,0.0,82.0,76.25,27.875,55.375,11.25,24.25,15.0,20.25,6.0,23.5,16.0,9.875,6.375,4.0,16.0,lose
134.84588868885797,Purdue,Vermont,0.62,0.582,9.5,-0.6,0.0,4.0,24.0,7.0,31.0,15.0,4.0,5.0,2.0,4.0,1.0,80.4838709677,67.2258064516,28.064516129,58.3870967742,9.16129032258,22.2580645161,15.1935483871,20.0,9.96774193548,28.1935483871,18.1935483871,13.2580645161,5.22580645161,2.51612903226,15.8387096774,6.0,2.0,1.0,3.0,1.0,3.0,0.0,0.0,1.0,74.5,69.375,26.125,57.875,7.625,20.5,14.625,19.25,9.375,26.375,14.25,12.625,6.625,2.25,16.25,13.0,28.0,5.0,33.0,15.0,3.0,11.0,1.0,2.0,1.0,73.3939393939,62.8484848485,26.9393939394,54.2424242424,6.27272727273,17.0909090909,13.2424242424,18.9090909091,9.18181818182,24.4242424242,13.2424242424,11.1515151515,5.57575757576,4.45454545455,16.0909090909,8.0,0.0,1.0,6.0,0.0,2.0,0.0,0.0,0.0,73.75,56.25,27.375,54.125,6.625,17.75,12.375,17.625,9.0,25.75,12.875,9.25,5.375,5.25,13.125,win
134.84588868885797,Vermont,Purdue,0.582,0.62,-0.6,9.5,0.0,13.0,28.0,5.0,33.0,15.0,3.0,11.0,1.0,2.0,1.0,73.3939393939,62.8484848485,26.9393939394,54.2424242424,6.27272727273,17.0909090909,13.2424242424,18.9090909091,9.18181818182,24.4242424242,13.2424242424,11.1515151515,5.57575757576,4.45454545455,16.0909090909,8.0,0.0,1.0,6.0,0.0,2.0,0.0,0.0,0.0,73.75,56.25,27.375,54.125,6.625,17.75,12.375,17.625,9.0,25.75,12.875,9.25,5.375,5.25,13.125,4.0,24.0,7.0,31.0,15.0,4.0,5.0,2.0,4.0,1.0,80.4838709677,67.2258064516,28.064516129,58.3870967742,9.16129032258,22.2580645161,15.1935483871,20.0,9.96774193548,28.1935483871,18.1935483871,13.2580645161,5.22580645161,2.51612903226,15.8387096774,6.0,2.0,1.0,3.0,1.0,3.0,0.0,0.0,1.0,74.5,69.375,26.125,57.875,7.625,20.5,14.625,19.25,9.375,26.375,14.25,12.625,6.625,2.25,16.25,lose
134.54579936362072,Creighton,Rhode Island,0.602,0.586,8.5,4.6,0.0,6.0,24.0,9.0,33.0,12.0,4.0,7.0,4.0,5.0,1.0,81.5454545455,72.6060606061,30.6666666667,60.3636363636,8.69696969697,21.696969697,11.5151515152,16.8484848485,7.93939393939,26.3333333333,17.2424242424,12.4848484848,6.15151515152,2.93939393939,16.6363636364,4.0,4.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,73.25,72.5,27.625,59.625,7.875,21.75,10.125,14.875,8.25,26.75,15.625,14.125,5.625,1.375,18.625,11.0,24.0,9.0,33.0,13.0,5.0,7.0,3.0,4.0,1.0,73.3636363636,64.8787878788,26.0606060606,57.6060606061,6.27272727273,18.4545454545,14.9696969697,22.7878787879,11.8787878788,25.5454545455,13.4242424242,11.2121212121,6.36363636364,6.09090909091,20.8787878788,8.0,0.0,1.0,2.0,0.0,3.0,0.0,3.0,0.0,72.75,61.75,25.375,55.5,6.125,18.125,15.875,22.625,11.0,26.875,13.625,11.375,4.625,5.75,19.75,win
134.54579936362072,Rhode Island,Creighton,0.586,0.602,4.6,8.5,0.0,11.0,24.0,9.0,33.0,13.0,5.0,7.0,3.0,4.0,1.0,73.3636363636,64.8787878788,26.0606060606,57.6060606061,6.27272727273,18.4545454545,14.9696969697,22.7878787879,11.8787878788,25.5454545455,13.4242424242,11.2121212121,6.36363636364,6.09090909091,20.8787878788,8.0,0.0,1.0,2.0,0.0,3.0,0.0,3.0,0.0,72.75,61.75,25.375,55.5,6.125,18.125,15.875,22.625,11.0,26.875,13.625,11.375,4.625,5.75,19.75,6.0,24.0,9.0,33.0,12.0,4.0,7.0,4.0,5.0,1.0,81.5454545455,72.6060606061,30.6666666667,60.3636363636,8.69696969697,21.696969697,11.5151515152,16.8484848485,7.93939393939,26.3333333333,17.2424242424,12.4848484848,6.15151515152,2.93939393939,16.6363636364,4.0,4.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,73.25,72.5,27.625,59.625,7.875,21.75,10.125,14.875,8.25,26.75,15.625,14.125,5.625,1.375,18.625,lose
134.54259136688228,Oregon,Iona,0.643,0.541,7.7,-0.6,0.0,3.0,28.0,5.0,33.0,16.0,3.0,7.0,0.0,5.0,2.0,78.6666666667,65.3636363636,27.9696969697,58.0606060606,8.60606060606,22.7272727273,14.1212121212,20.0,10.2727272727,25.6363636364,16.3333333333,11.7272727273,6.54545454545,6.54545454545,16.303030303,7.0,1.0,1.0,2.0,0.0,3.0,0.0,2.0,1.0,79.5,67.0,28.375,57.375,8.25,21.625,14.5,20.5,8.5,24.875,14.875,9.375,6.5,5.875,15.875,14.0,22.0,12.0,34.0,8.0,7.0,8.0,4.0,6.0,1.0,80.4705882353,76.3529411765,27.9705882353,61.5,9.76470588235,24.5882352941,14.7647058824,19.1764705882,9.55882352941,26.4117647059,15.6176470588,12.0882352941,6.91176470588,2.97058823529,19.1764705882,5.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,82.0,78.875,27.625,61.375,9.25,23.75,17.5,22.5,10.0,24.375,15.0,11.625,8.125,2.625,20.375,win
134.54259136688228,Iona,Oregon,0.541,0.643,-0.6,7.7,0.0,14.0,22.0,12.0,34.0,8.0,7.0,8.0,4.0,6.0,1.0,80.4705882353,76.3529411765,27.9705882353,61.5,9.76470588235,24.5882352941,14.7647058824,19.1764705882,9.55882352941,26.4117647059,15.6176470588,12.0882352941,6.91176470588,2.97058823529,19.1764705882,5.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,82.0,78.875,27.625,61.375,9.25,23.75,17.5,22.5,10.0,24.375,15.0,11.625,8.125,2.625,20.375,3.0,28.0,5.0,33.0,16.0,3.0,7.0,0.0,5.0,2.0,78.6666666667,65.3636363636,27.9696969697,58.0606060606,8.60606060606,22.7272727273,14.1212121212,20.0,10.2727272727,25.6363636364,16.3333333333,11.7272727273,6.54545454545,6.54545454545,16.303030303,7.0,1.0,1.0,2.0,0.0,3.0,0.0,2.0,1.0,79.5,67.0,28.375,57.375,8.25,21.625,14.5,20.5,8.5,24.875,14.875,9.375,6.5,5.875,15.875,lose
134.87675987246325,Michigan,Oklahoma St,0.588,0.589,9.1,11.4,0.0,7.0,24.0,11.0,35.0,15.0,8.0,3.0,3.0,6.0,0.0,74.8,65.5428571429,26.2857142857,54.4285714286,9.37142857143,24.5714285714,12.8571428571,16.6,7.51428571429,21.8857142857,13.8,9.42857142857,5.94285714286,2.77142857143,15.1142857143,7.0,1.0,1.0,1.0,1.0,2.0,0.0,4.0,0.0,76.5,64.5,27.5,54.0,9.5,25.25,12.0,15.75,6.75,22.875,14.125,9.5,6.75,3.0,13.375,10.0,19.0,12.0,31.0,10.0,5.0,7.0,5.0,2.0,2.0,85.0322580645,77.8064516129,28.8064516129,61.935483871,9.0,22.3548387097,18.4193548387,23.4193548387,13.6451612903,23.0967741935,14.6774193548,13.2903225806,7.74193548387,3.0,22.2580645161,5.0,3.0,1.0,3.0,1.0,2.0,1.0,0.0,1.0,82.75,78.75,29.375,62.875,9.625,24.0,14.375,16.625,12.25,23.25,15.75,11.25,6.25,2.625,17.75,win
134.87675987246325,Oklahoma St,Michigan,0.589,0.588,11.4,9.1,0.0,10.0,19.0,12.0,31.0,10.0,5.0,7.0,5.0,2.0,2.0,85.0322580645,77.8064516129,28.8064516129,61.935483871,9.0,22.3548387097,18.4193548387,23.4193548387,13.6451612903,23.0967741935,14.6774193548,13.2903225806,7.74193548387,3.0,22.2580645161,5.0,3.0,1.0,3.0,1.0,2.0,1.0,0.0,1.0,82.75,78.75,29.375,62.875,9.625,24.0,14.375,16.625,12.25,23.25,15.75,11.25,6.25,2.625,17.75,7.0,24.0,11.0,35.0,15.0,8.0,3.0,3.0,6.0,0.0,74.8,65.5428571429,26.2857142857,54.4285714286,9.37142857143,24.5714285714,12.8571428571,16.6,7.51428571429,21.8857142857,13.8,9.42857142857,5.94285714286,2.77142857143,15.1142857143,7.0,1.0,1.0,1.0,1.0,2.0,0.0,4.0,0.0,76.5,64.5,27.5,54.0,9.5,25.25,12.0,15.75,6.75,22.875,14.125,9.5,6.75,3.0,13.375,lose
134.19111308943525,Louisville,Jackson St,0.646,0.412,12.3,-10.5,0.0,2.0,24.0,8.0,32.0,16.0,5.0,5.0,1.0,3.0,2.0,77.53125,65.84375,27.90625,61.28125,7.125,19.875,14.59375,21.3125,13.3125,26.375,13.59375,11.15625,6.75,5.46875,19.46875,5.0,3.0,1.0,4.0,2.0,1.0,0.0,0.0,1.0,77.625,75.375,28.125,60.75,7.875,21.875,13.5,20.625,12.875,25.25,13.375,11.375,6.0,4.25,19.25,16.0,12.0,17.0,29.0,8.0,13.0,4.0,3.0,0.0,1.0,64.0344827586,67.8965517241,22.1379310345,57.5517241379,6.68965517241,22.3448275862,13.0689655172,19.3448275862,13.0344827586,23.0344827586,10.4137931034,12.275862069,5.93103448276,2.58620689655,20.3793103448,5.0,3.0,1.0,4.0,2.0,1.0,1.0,0.0,0.0,67.125,63.25,22.0,55.5,6.25,22.125,16.875,23.875,13.125,25.125,9.0,13.0,5.5,2.5,18.75,win
134.19111308943525,Jackson St,Louisville,0.412,0.646,-10.5,12.3,0.0,16.0,12.0,17.0,29.0,8.0,13.0,4.0,3.0,0.0,1.0,64.0344827586,67.8965517241,22.1379310345,57.5517241379,6.68965517241,22.3448275862,13.0689655172,19.3448275862,13.0344827586,23.0344827586,10.4137931034,12.275862069,5.93103448276,2.58620689655,20.3793103448,5.0,3.0,1.0,4.0,2.0,1.0,1.0,0.0,0.0,67.125,63.25,22.0,55.5,6.25,22.125,16.875,23.875,13.125,25.125,9.0,13.0,5.5,2.5,18.75,2.0,24.0,8.0,32.0,16.0,5.0,5.0,1.0,3.0,2.0,77.53125,65.84375,27.90625,61.28125,7.125,19.875,14.59375,21.3125,13.3125,26.375,13.59375,11.15625,6.75,5.46875,19.46875,5.0,3.0,1.0,4.0,2.0,1.0,0.0,0.0,1.0,77.625,75.375,28.125,60.75,7.875,21.875,13.5,20.625,12.875,25.25,13.375,11.375,6.0,4.25,19.25,lose
134.08676457776514,N Carolina,TX Southern,0.652,0.526,11.9,-4.4,0.0,1.0,26.0,7.0,33.0,15.0,5.0,6.0,0.0,5.0,2.0,84.3333333333,70.9090909091,30.8484848485,65.9090909091,7.24242424242,19.7575757576,15.3939393939,21.7878787879,15.7575757576,27.4848484848,18.2121212121,11.8787878788,6.78787878788,3.21212121212,17.9090909091,6.0,2.0,1.0,3.0,1.0,2.0,0.0,1.0,1.0,76.875,65.75,29.5,64.25,6.625,19.5,11.25,15.375,15.125,26.25,18.0,10.5,5.5,2.75,17.875,16.0,23.0,11.0,34.0,10.0,11.0,11.0,0.0,2.0,0.0,74.3823529412,71.7941176471,24.8235294118,57.5588235294,5.82352941176,19.6470588235,18.9117647059,25.7647058824,11.6176470588,23.6470588235,11.8235294118,11.5882352941,7.20588235294,3.14705882353,17.3529411765,8.0,0.0,1.0,4.0,0.0,2.0,0.0,2.0,0.0,78.75,66.75,26.75,56.25,6.5,17.125,18.75,25.5,9.375,27.75,13.375,11.5,9.375,4.0,17.25,win
