day,team_1,team_2,rpi_1,rpi_2,sos_1,sos_2,history,seed_1,W_1,L_1,n_played_1,H_W_1,H_L_1,A_W_1,A_L_1,N_W_1,N_L_1,avg_ppg_1,avg_ppga_1,avg_fgm_1,avg_fga_1,avg_fgm3_1,avg_fga3_1,avg_ftm_1,avg_fta_1,avg_or_1,avg_dr_1,avg_ast_1,avg_to_1,avg_stl_1,avg_blk_1,avg_pf_1,W_last_8_1,L_last_8_1,n_played_last_8_1,H_W_last_8_1,H_L_last_8_1,A_W_last_8_1,A_L_last_8_1,N_W_last_8_1,N_L_last_8_1,avg_ppg_last_8_1,avg_ppga_last_8_1,avg_fgm_last_8_1,avg_fga_last_8_1,avg_fgm3_last_8_1,avg_fga3_last_8_1,avg_ftm_last_8_1,avg_fta_last_8_1,avg_or_last_8_1,avg_dr_last_8_1,avg_ast_last_8_1,avg_to_last_8_1,avg_stl_last_8_1,avg_blk_last_8_1,avg_pf_last_8_1,seed_2,W_2,L_2,n_played_2,H_W_2,H_L_2,A_W_2,A_L_2,N_W_2,N_L_2,avg_ppg_2,avg_ppga_2,avg_fgm_2,avg_fga_2,avg_fgm3_2,avg_fga3_2,avg_ftm_2,avg_fta_2,avg_or_2,avg_dr_2,avg_ast_2,avg_to_2,avg_stl_2,avg_blk_2,avg_pf_2,W_last_8_2,L_last_8_2,n_played_last_8_2,H_W_last_8_2,H_L_last_8_2,A_W_last_8_2,A_L_last_8_2,N_W_last_8_2,N_L_last_8_2,avg_ppg_last_8_2,avg_ppga_last_8_2,avg_fgm_last_8_2,avg_fga_last_8_2,avg_fgm3_last_8_2,avg_fga3_last_8_2,avg_ftm_last_8_2,avg_fta_last_8_2,avg_or_last_8_2,avg_dr_last_8_2,avg_ast_last_8_2,avg_to_last_8_2,avg_stl_last_8_2,avg_blk_last_8_2,avg_pf_last_8_2,result
137,Arizona,Wisconsin,0.606,0.61,4.1424151095,4.1424151095,0.0,8.0,19.0,12.0,31.0,12.0,7.0,4.0,2.0,3.0,3.0,72.935483871,68.064516129,27.2903225806,61.7096774194,4.25806451613,13.4838709677,14.0967741935,20.1290322581,13.6129032258,20.9032258065,14.7741935484,13.4838709677,9.87096774194,3.77419354839,16.4838709677,5.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,69.375,65.25,26.0,58.25,2.875,8.5,14.5,19.125,10.875,20.5,14.125,11.375,9.5,3.125,15.625,9.0,19.0,11.0,30.0,14.0,8.0,2.0,2.0,3.0,1.0,71.0,64.7,25.0333333333,57.9333333333,6.3,18.4333333333,14.6333333333,22.0666666667,12.9333333333,23.6333333333,13.4,11.6333333333,5.36666666667,3.36666666667,17.2,4.0,4.0,1.0,3.0,3.0,1.0,0.0,0.0,1.0,66.0,64.875,23.5,56.375,5.5,16.625,13.5,20.375,13.0,22.75,11.75,10.25,4.25,2.625,17.5,win
137,Kansas,Bradley,0.592,0.594,4.1424151095,4.1424151095,0.0,4.0,24.0,7.0,31.0,14.0,2.0,6.0,2.0,4.0,3.0,74.3548387097,61.064516129,27.2903225806,57.8709677419,6.16129032258,16.3225806452,13.6129032258,20.4516129032,13.1612903226,26.1612903226,17.935483871,15.6451612903,9.67741935484,5.77419354839,18.0322580645,7.0,1.0,1.0,3.0,1.0,1.0,0.0,3.0,0.0,71.625,61.0,26.625,57.125,7.75,18.625,10.625,17.25,12.625,22.25,18.25,14.375,10.375,5.875,17.75,13.0,20.0,10.0,30.0,13.0,8.0,5.0,1.0,2.0,1.0,71.5333333333,64.3,26.1,58.7333333333,5.56666666667,16.9333333333,13.7666666667,19.1666666667,12.6,25.1,16.5333333333,15.2,9.2,4.83333333333,18.7333333333,7.0,1.0,1.0,3.0,0.0,2.0,0.0,2.0,1.0,67.125,56.75,24.0,53.0,4.75,14.625,14.375,18.5,9.75,25.625,15.375,13.875,9.0,5.375,15.625,lose
137,Bucknell,Arkansas,0.582,0.587,4.1424151095,4.1424151095,0.0,9.0,25.0,4.0,29.0,13.0,3.0,11.0,1.0,1.0,0.0,66.3103448276,55.6551724138,23.0,48.8275862069,6.03448275862,15.5862068966,14.275862069,20.6551724138,9.31034482759,22.3793103448,14.5862068966,14.4827586207,8.72413793103,1.68965517241,17.5517241379,7.0,1.0,1.0,5.0,1.0,2.0,0.0,0.0,0.0,66.875,54.875,22.625,49.125,6.625,16.25,15.0,20.5,9.875,23.125,13.75,13.625,9.25,1.25,16.25,8.0,22.0,9.0,31.0,15.0,5.0,3.0,1.0,4.0,3.0,74.3225806452,65.064516129,26.5161290323,57.7419354839,5.70967741935,16.8064516129,15.5806451613,22.4516129032,12.1935483871,22.8387096774,15.5483870968,13.3870967742,8.45161290323,6.12903225806,16.935483871,6.0,2.0,1.0,3.0,1.0,2.0,0.0,1.0,1.0,74.75,69.25,26.125,59.625,6.0,18.625,16.5,23.5,13.25,23.0,15.125,11.125,7.75,5.0,17.125,win
137,Connecticut,Albany,0.653,0.52,4.1424151095,4.1424151095,0.0,1.0,27.0,3.0,30.0,16.0,2.0,8.0,0.0,3.0,1.0,81.3333333333,65.4333333333,29.0666666667,62.1,5.3,14.8,17.9,25.5,16.3,28.6666666667,15.9333333333,14.2,6.63333333333,9.33333333333,15.4,6.0,2.0,1.0,3.0,1.0,3.0,0.0,0.0,1.0,80.25,71.125,28.625,63.75,6.625,17.625,16.375,22.25,17.125,29.625,16.375,12.5,4.75,9.25,15.375,16.0,21.0,10.0,31.0,10.0,7.0,8.0,3.0,3.0,0.0,68.8709677419,64.2903225806,23.1935483871,51.8709677419,7.06451612903,18.5161290323,15.4193548387,21.7419354839,11.0,22.9677419355,12.6129032258,14.1612903226,6.38709677419,2.58064516129,19.0967741935,6.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,75.375,66.5,25.0,50.5,7.5,17.0,17.875,22.625,10.375,23.25,14.25,13.0,5.125,2.125,19.75,win
137,Geo Mason,Michigan St,0.599,0.608,4.1424151095,4.1424151095,0.0,11.0,23.0,7.0,30.0,12.0,5.0,8.0,1.0,3.0,1.0,69.4,58.8333333333,25.7333333333,53.2,5.93333333333,16.8666666667,12.0,17.9666666667,10.1,24.8,15.1666666667,13.2,7.3,3.53333333333,15.4,6.0,2.0,1.0,3.0,1.0,2.0,0.0,1.0,1.0,68.25,61.0,24.75,53.125,6.125,18.0,12.625,18.375,9.375,23.875,13.875,11.75,6.375,3.5,16.125,6.0,21.0,11.0,32.0,12.0,7.0,3.0,2.0,6.0,2.0,73.9375,68.5,26.125,54.71875,5.84375,15.78125,15.84375,20.53125,11.0625,24.78125,16.59375,14.09375,6.28125,2.96875,18.09375,4.0,4.0,1.0,2.0,1.0,0.0,2.0,2.0,1.0,68.75,66.875,24.25,53.25,5.125,13.5,15.125,19.875,11.25,23.625,14.125,12.5,5.75,2.875,19.5,win
137,N Iowa,Georgetown,0.599,0.598,4.1424151095,4.1424151095,0.0,10.0,21.0,9.0,30.0,11.0,5.0,7.0,3.0,3.0,1.0,65.4333333333,58.6333333333,22.9,50.4333333333,6.7,19.2666666667,12.9333333333,17.9666666667,8.5,24.7,13.6,12.4333333333,5.23333333333,3.43333333333,14.2333333333,3.0,5.0,1.0,2.0,2.0,0.0,2.0,1.0,1.0,56.625,57.25,20.25,48.375,5.25,17.75,10.875,15.0,8.375,23.25,11.625,12.5,5.25,3.25,12.625,7.0,21.0,9.0,30.0,11.0,6.0,7.0,2.0,3.0,1.0,66.6666666667,59.5333333333,23.9666666667,50.8,6.9,19.1333333333,11.8333333333,16.8,10.7,21.9,15.5333333333,11.7333333333,6.03333333333,3.53333333333,14.9333333333,4.0,4.0,1.0,2.0,3.0,0.0,0.0,2.0,1.0,61.5,59.75,21.875,48.875,5.625,17.0,12.125,17.375,12.25,20.5,14.625,11.75,4.375,3.875,14.75,lose
137,UAB,Kentucky,0.589,0.593,4.1424151095,4.1424151095,0.0,9.0,23.0,6.0,29.0,13.0,5.0,7.0,1.0,3.0,0.0,73.9310344828,65.4137931034,26.2068965517,58.1724137931,7.10344827586,20.5862068966,14.4137931034,22.2068965517,10.6551724138,20.2068965517,15.275862069,12.8620689655,11.1034482759,3.55172413793,18.2068965517,7.0,1.0,1.0,3.0,1.0,2.0,0.0,2.0,0.0,73.375,63.375,25.5,56.25,7.875,20.5,14.5,22.25,11.0,21.25,14.875,12.625,9.625,3.375,18.875,8.0,21.0,12.0,33.0,10.0,4.0,6.0,5.0,5.0,3.0,70.4545454545,65.6060606061,25.9090909091,57.4848484848,7.63636363636,21.4848484848,11.0,16.7575757576,12.6666666667,23.2121212121,14.1818181818,13.3939393939,5.9696969697,3.09090909091,16.9090909091,5.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,71.25,64.625,25.5,54.625,8.625,22.125,11.625,16.125,9.875,23.5,14.5,12.125,6.5,4.75,15.625,lose
137,Memphis,Oral Roberts,0.645,0.522,4.1424151095,4.1424151095,0.0,1.0,30.0,3.0,33.0,19.0,1.0,10.0,1.0,1.0,1.0,80.9090909091,65.8787878788,28.0606060606,62.6666666667,7.60606060606,21.6060606061,17.1818181818,25.0909090909,15.8181818182,26.2424242424,15.7272727273,15.8181818182,9.78787878788,6.75757575758,20.2121212121,7.0,1.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,74.0,60.75,25.25,59.5,7.25,20.25,16.25,24.25,14.625,26.5,13.625,15.0,8.5,6.75,18.75,16.0,20.0,11.0,31.0,12.0,8.0,6.0,2.0,2.0,1.0,74.3225806452,67.8064516129,25.935483871,57.2258064516,6.54838709677,17.0,15.9032258065,22.3548387097,13.4838709677,23.9032258065,15.8387096774,14.4193548387,6.64516129032,4.12903225806,17.6129032258,6.0,2.0,1.0,5.0,2.0,1.0,0.0,0.0,0.0,78.375,70.625,25.5,55.125,7.375,16.875,20.0,27.75,10.5,24.5,15.375,13.0,6.75,4.5,20.0,win
137,California,NC State,0.573,0.589,4.1424151095,4.1424151095,0.0,7.0,20.0,10.0,30.0,12.0,4.0,6.0,3.0,2.0,3.0,69.2,64.7333333333,23.2333333333,51.7,5.46666666667,14.5333333333,17.2666666667,23.5333333333,9.73333333333,22.8,13.1,12.3666666667,5.16666666667,2.73333333333,16.6666666667,4.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,65.375,66.375,21.375,48.25,4.875,13.75,17.75,23.375,9.125,22.375,10.375,13.875,4.625,2.375,18.625,10.0,21.0,9.0,30.0,15.0,5.0,5.0,3.0,1.0,1.0,75.7,67.6666666667,25.0,53.5333333333,9.33333333333,24.6333333333,16.3666666667,21.6333333333,9.03333333333,24.2,16.0,13.6666666667,7.36666666667,4.86666666667,17.7,3.0,5.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,73.375,75.375,24.0,54.0,10.0,27.25,15.375,18.75,8.0,21.125,14.75,14.125,7.25,2.75,18.375,lose
137,N Carolina,Murray St,0.629,0.565,4.1424151095,4.1424151095,0.0,3.0,22.0,7.0,29.0,13.0,2.0,8.0,4.0,1.0,1.0,80.3793103448,68.8965517241,28.2068965517,58.5172413793,6.89655172414,18.1034482759,17.0689655172,24.275862069,14.0344827586,25.9655172414,17.9655172414,16.6206896552,7.89655172414,3.93103448276,17.3793103448,7.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,1.0,85.5,69.625,30.125,61.25,7.5,19.125,17.75,25.125,13.625,27.375,18.625,13.125,6.625,3.625,18.5,14.0,23.0,6.0,29.0,13.0,4.0,8.0,1.0,2.0,1.0,71.1034482759,61.4137931034,25.9310344828,57.4482758621,7.41379310345,20.7931034483,11.8275862069,18.1724137931,12.9655172414,23.8965517241,16.0,12.4482758621,7.89655172414,4.8275862069,18.4482758621,7.0,1.0,1.0,3.0,1.0,2.0,0.0,2.0,0.0,71.875,60.25,24.625,55.0,7.75,19.0,14.875,23.125,12.5,24.125,13.375,12.375,8.0,5.0,17.625,win
137,Northwestern LA,Iowa,0.497615804878,0.62,4.1424151095,4.1424151095,0.0,14.0,22.0,7.0,29.0,11.0,6.0,10.0,0.0,1.0,1.0,75.7586206897,69.5862068966,26.6206896552,57.3448275862,6.58620689655,18.1379310345,15.9310344828,23.6896551724,13.0689655172,22.5862068966,16.6551724138,15.7931034483,8.8275862069,3.27586206897,20.8965517241,7.0,1.0,1.0,5.0,1.0,2.0,0.0,0.0,0.0,81.375,70.125,28.5,60.25,6.5,18.625,17.875,24.0,13.25,25.75,18.25,12.5,9.375,3.375,19.75,3.0,25.0,8.0,33.0,17.0,7.0,4.0,0.0,4.0,1.0,66.3939393939,58.7575757576,23.1212121212,53.6363636364,5.60606060606,16.7272727273,14.5454545455,20.6060606061,11.0,26.8484848485,14.9090909091,14.7575757576,6.69696969697,4.90909090909,15.1212121212,6.0,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,62.125,55.75,22.0,48.25,5.375,15.5,12.75,18.375,9.0,24.375,14.0,14.0,6.75,4.375,15.625,win
137,Ohio State,Davidson,0.645,0.538,4.1424151095,4.1424151095,0.0,2.0,25.0,5.0,30.0,16.0,3.0,6.0,1.0,3.0,1.0,74.7,63.5,26.2666666667,55.9666666667,8.4,22.6666666667,13.7666666667,19.1333333333,10.1,23.9333333333,15.7,12.1333333333,7.0,2.7,15.4,7.0,1.0,1.0,3.0,0.0,2.0,0.0,2.0,1.0,63.875,57.25,22.75,55.625,6.125,24.75,12.25,17.625,11.375,24.0,14.25,10.125,5.5,3.5,13.875,15.0,17.0,10.0,27.0,11.0,9.0,4.0,1.0,2.0,0.0,75.5925925926,70.1851851852,26.7407407407,59.4814814815,8.62962962963,23.8518518519,13.4814814815,17.5555555556,12.2592592593,26.2592592593,17.6666666667,13.2962962963,4.48148148148,1.55555555556,18.3333333333,6.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,73.875,68.125,26.5,55.125,9.25,23.5,11.625,16.125,13.25,26.875,18.0,15.625,3.5,1.75,16.375,win
137,Pittsburgh,Kent State,0.622,0.571,4.1424151095,4.1424151095,0.0,5.0,24.0,7.0,31.0,16.0,5.0,5.0,1.0,3.0,1.0,72.4516129032,62.7741935484,25.2903225806,55.9677419355,6.25806451613,17.7741935484,15.6129032258,22.6774193548,13.0967741935,26.0967741935,16.5161290323,13.7419354839,6.35483870968,3.83870967742,17.064516129,4.0,4.0,1.0,1.0,2.0,0.0,1.0,3.0,1.0,68.0,64.5,24.25,55.125,5.875,17.5,13.625,19.875,13.625,25.875,15.0,13.75,4.875,3.875,16.0,12.0,24.0,8.0,32.0,12.0,5.0,8.0,2.0,4.0,1.0,72.0625,65.125,24.5,55.1875,6.9375,19.59375,16.125,22.375,11.0625,22.375,13.4375,13.25,7.71875,2.3125,20.09375,7.0,1.0,1.0,3.0,1.0,1.0,0.0,3.0,0.0,74.5,66.25,24.0,54.0,8.0,21.0,18.5,23.875,11.875,21.0,13.125,12.625,8.0,2.75,18.25,win
137,U Penn,Texas,0.541,0.63,4.1424151095,4.1424151095,0.0,15.0,19.0,8.0,27.0,12.0,4.0,7.0,4.0,0.0,0.0,69.0,60.0740740741,24.7037037037,55.0,6.59259259259,20.7037037037,13.0,19.2222222222,10.5185185185,21.7407407407,14.4074074074,13.5925925926,10.037037037,2.7037037037,17.962962963,6.0,2.0,1.0,3.0,2.0,3.0,0.0,0.0,0.0,64.5,57.75,22.375,52.125,5.625,18.625,14.125,19.375,9.875,20.875,13.25,14.25,10.125,3.625,16.375,2.0,27.0,6.0,33.0,16.0,3.0,7.0,1.0,4.0,2.0,76.1212121212,60.0909090909,26.9696969697,57.696969697,7.42424242424,19.5454545455,14.7575757576,20.4545454545,14.0606060606,26.1818181818,14.9090909091,13.696969697,8.15151515152,5.12121212121,15.303030303,5.0,3.0,1.0,2.0,2.0,1.0,0.0,2.0,1.0,67.375,64.25,22.875,53.125,6.75,19.25,14.875,19.875,12.75,23.5,14.875,11.875,5.75,4.75,15.75,lose
137,Villanova,Monmouth,0.673,0.51,4.1424151095,4.1424151095,0.0,1.0,25.0,4.0,29.0,12.0,2.0,10.0,1.0,3.0,1.0,75.4137931034,63.7931034483,25.0344827586,58.7931034483,9.10344827586,23.5517241379,16.2413793103,21.6206896552,13.4827586207,22.7586206897,12.6206896552,11.275862069,7.58620689655,5.03448275862,18.3793103448,6.0,2.0,1.0,3.0,1.0,2.0,0.0,1.0,1.0,73.875,68.375,25.25,63.375,9.625,25.5,13.75,18.25,15.25,20.5,10.625,9.25,7.25,5.375,19.625,16.0,18.0,14.0,32.0,8.0,8.0,9.0,4.0,1.0,2.0,64.84375,64.0,23.3125,52.59375,6.34375,18.78125,11.875,17.84375,8.84375,23.8125,14.65625,15.09375,7.65625,3.4375,16.9375,6.0,2.0,1.0,4.0,2.0,2.0,0.0,0.0,0.0,68.375,65.625,24.125,54.0,5.75,17.125,14.375,20.25,9.875,22.625,13.75,13.625,7.875,4.375,16.75,win
137,W Virginia,S Illinois,0.594,0.598,4.1424151095,4.1424151095,0.0,6.0,19.0,10.0,29.0,12.0,4.0,5.0,2.0,2.0,4.0,70.6551724138,65.0344827586,25.5172413793,57.3103448276,10.0344827586,29.3103448276,9.58620689655,12.8620689655,7.8275862069,19.724137931,17.5862068966,8.34482758621,7.89655172414,2.68965517241,13.0,3.0,5.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,66.625,67.5,24.5,56.375,9.875,30.25,7.75,10.25,7.375,19.75,16.75,7.0,4.625,2.625,13.0,11.0,22.0,9.0,31.0,11.0,6.0,7.0,2.0,4.0,1.0,60.7741935484,55.7419354839,21.2903225806,51.8064516129,5.67741935484,16.8709677419,12.5161290323,18.1935483871,11.8387096774,20.9677419355,12.2903225806,14.3225806452,8.58064516129,3.1935483871,19.6451612903,5.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,0.0,59.375,56.125,20.25,50.0,5.125,14.875,13.75,19.875,12.625,21.625,11.75,13.875,6.875,2.375,19.625,win
138,Boston Col,Montana,0.594,0.569,4.1424151095,4.1424151095,0.0,4.0,25.0,7.0,32.0,13.0,3.0,8.0,2.0,4.0,2.0,74.53125,66.875,26.375,53.90625,6.0,16.09375,15.78125,23.5,13.03125,22.15625,17.8125,13.3125,5.9375,4.28125,16.5,6.0,2.0,1.0,3.0,1.0,1.0,0.0,2.0,1.0,72.125,68.25,25.125,51.0,6.0,15.125,15.875,23.625,12.25,24.25,17.625,13.75,4.5,5.25,17.875,12.0,21.0,6.0,27.0,11.0,5.0,8.0,1.0,2.0,0.0,78.1481481481,71.3333333333,27.8148148148,56.8518518519,7.44444444444,19.4444444444,15.0740740741,21.1481481481,11.0740740741,24.0740740741,17.7037037037,14.1481481481,7.2962962963,2.92592592593,18.8148148148,7.0,1.0,1.0,4.0,1.0,2.0,0.0,1.0,0.0,80.5,70.875,29.125,60.375,8.25,21.125,14.0,21.625,13.125,25.625,19.0,13.0,7.125,3.5,18.75,win
138,Geo Wshgtn,Duke,0.594,0.683,4.1424151095,4.1424151095,0.0,8.0,26.0,2.0,28.0,15.0,1.0,10.0,0.0,1.0,1.0,78.9642857143,66.6785714286,28.3214285714,60.0,5.96428571429,16.8214285714,16.3571428571,25.5,13.8214285714,24.3571428571,17.3214285714,14.1428571429,9.42857142857,4.67857142857,17.8928571429,7.0,1.0,1.0,3.0,0.0,4.0,0.0,0.0,1.0,72.5,67.75,26.625,61.0,6.0,18.5,13.25,22.125,14.875,24.625,17.75,13.5,7.375,3.875,16.25,1.0,30.0,3.0,33.0,14.0,2.0,10.0,1.0,6.0,0.0,82.5151515152,68.9696969697,27.7575757576,56.1515151515,7.81818181818,19.7575757576,19.1818181818,25.2121212121,9.54545454545,23.3636363636,15.3636363636,13.3939393939,9.54545454545,5.42424242424,17.4848484848,6.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,0.0,78.125,72.875,25.625,56.75,7.875,21.625,19.0,26.625,10.5,23.625,14.0,12.75,7.375,4.375,18.625,lose
138,Florida,WI-Milwkee,0.601,0.578,4.1424151095,4.1424151095,0.0,3.0,27.0,6.0,33.0,16.0,4.0,6.0,2.0,5.0,0.0,79.2727272727,64.7878787879,27.6363636364,54.3939393939,7.39393939394,18.7575757576,16.6060606061,22.6060606061,10.6060606061,24.6363636364,17.0303030303,14.8787878788,8.0303030303,4.93939393939,16.1212121212,5.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,0.0,73.75,69.5,25.75,54.25,7.125,18.25,15.125,19.625,10.875,24.875,13.25,15.25,5.625,4.25,16.875,11.0,20.0,8.0,28.0,12.0,6.0,8.0,2.0,0.0,0.0,73.5357142857,65.75,25.6428571429,58.7142857143,6.57142857143,19.4642857143,15.6785714286,22.6785714286,14.3214285714,23.8928571429,12.5,13.7857142857,6.78571428571,2.92857142857,19.4285714286,5.0,3.0,1.0,4.0,1.0,1.0,2.0,0.0,0.0,79.5,67.125,29.375,63.75,6.875,21.625,13.875,19.5,16.875,24.875,14.875,14.875,7.5,4.625,20.875,win
138,Gonzaga,Indiana,0.627,0.592,4.1424151095,4.1424151095,0.0,3.0,27.0,3.0,30.0,16.0,2.0,8.0,0.0,3.0,1.0,80.1,72.4666666667,27.3,57.2333333333,5.7,15.5666666667,19.8,25.3,12.6,25.0,14.0333333333,13.3333333333,7.26666666667,2.8,18.8,8.0,0.0,1.0,5.0,0.0,3.0,0.0,0.0,0.0,81.375,73.75,26.5,54.25,6.625,16.875,21.75,28.25,12.125,25.25,14.75,12.875,6.5,3.25,19.5,6.0,18.0,11.0,29.0,10.0,7.0,5.0,3.0,3.0,1.0,71.1724137931,65.8965517241,25.2068965517,54.8275862069,8.68965517241,21.9655172414,12.0689655172,17.275862069,10.0,23.9310344828,14.9655172414,14.6206896552,6.31034482759,2.37931034483,18.2068965517,5.0,3.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,65.5,63.875,23.375,55.0,8.375,24.75,10.375,14.0,10.375,22.25,14.0,14.0,6.125,1.375,17.875,win
138,Texas A&M,LSU,0.584,0.624,4.1424151095,4.1424151095,0.0,12.0,21.0,8.0,29.0,16.0,5.0,4.0,2.0,1.0,1.0,69.2068965517,60.4482758621,23.5517241379,52.3448275862,6.55172413793,18.275862069,15.5517241379,23.0344827586,10.3793103448,21.3103448276,16.7586206897,13.4137931034,8.65517241379,2.96551724138,21.5862068966,7.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,1.0,63.375,54.875,22.875,51.5,6.75,19.5,10.875,17.0,9.25,24.0,15.75,12.5,7.625,3.875,18.75,4.0,22.0,8.0,30.0,14.0,4.0,8.0,2.0,0.0,2.0,74.7666666667,65.2333333333,27.7,58.2666666667,4.33333333333,12.8333333333,15.0333333333,21.5,13.9,26.3333333333,15.7333333333,15.5666666667,8.46666666667,6.26666666667,15.6666666667,7.0,1.0,1.0,3.0,0.0,4.0,0.0,0.0,1.0,70.125,65.0,23.375,53.125,4.375,14.25,19.0,26.0,13.125,24.0,13.625,14.625,7.75,4.875,14.25,lose
138,Alabama,UCLA,0.584,0.62,4.1424151095,4.1424151095,0.0,10.0,17.0,12.0,29.0,14.0,7.0,3.0,4.0,0.0,1.0,69.9655172414,67.1379310345,24.5172413793,54.0689655172,5.51724137931,16.2413793103,15.4137931034,21.8275862069,12.5172413793,24.4827586207,12.2068965517,13.5172413793,6.34482758621,5.03448275862,13.8275862069,4.0,4.0,1.0,3.0,3.0,1.0,0.0,0.0,1.0,68.375,67.25,24.0,52.375,6.0,16.5,14.375,20.125,12.0,26.125,12.125,15.25,5.375,2.75,14.125,2.0,27.0,6.0,33.0,14.0,2.0,8.0,3.0,5.0,1.0,68.5757575758,59.1212121212,24.3939393939,50.7575757576,6.27272727273,17.5757575758,13.5151515152,19.2121212121,10.8787878788,22.0909090909,14.0606060606,14.5454545455,5.63636363636,2.75757575758,16.1515151515,7.0,1.0,1.0,2.0,1.0,2.0,0.0,3.0,0.0,72.375,56.75,25.875,52.125,7.625,17.5,13.0,17.875,10.75,21.625,13.75,12.125,5.375,2.5,14.5,lose
138,Washington,Illinois,0.594,0.629,4.1424151095,4.1424151095,0.0,5.0,24.0,6.0,30.0,17.0,3.0,6.0,2.0,1.0,1.0,82.4,69.4333333333,30.1,63.4333333333,6.56666666667,18.0,15.6333333333,20.9,14.8333333333,23.0333333333,16.5333333333,15.0333333333,7.93333333333,3.5,18.9333333333,7.0,1.0,1.0,3.0,0.0,4.0,0.0,0.0,1.0,77.875,67.25,27.25,57.625,7.875,18.25,15.5,19.125,13.125,20.875,14.0,13.5,6.5,2.25,18.75,4.0,25.0,6.0,31.0,15.0,4.0,5.0,1.0,5.0,1.0,69.9677419355,58.0967741935,25.6129032258,56.1290322581,7.35483870968,20.2580645161,11.3870967742,17.9677419355,12.4516129032,23.5483870968,15.0967741935,12.3548387097,6.22580645161,2.51612903226,17.3870967742,5.0,3.0,1.0,3.0,2.0,2.0,0.0,0.0,1.0,65.375,62.375,23.875,51.125,5.875,18.125,11.75,17.375,9.5,20.125,14.5,11.375,5.75,1.5,17.75,win
138,Tennessee,Wichita St,0.647,0.599,4.1424151095,4.1424151095,0.0,2.0,21.0,7.0,28.0,13.0,3.0,7.0,2.0,1.0,2.0,81.3214285714,73.6785714286,28.8571428571,61.8571428571,8.89285714286,22.6071428571,14.7142857143,21.0,11.5357142857,21.8214285714,17.2142857143,12.9642857143,10.2142857143,3.03571428571,18.0,4.0,4.0,1.0,1.0,1.0,3.0,2.0,0.0,1.0,78.625,77.75,27.75,59.0,10.5,25.0,12.625,17.25,11.5,19.125,15.25,15.0,9.375,2.5,17.625,7.0,23.0,8.0,31.0,13.0,3.0,8.0,2.0,2.0,3.0,68.3225806452,61.5483870968,23.7741935484,53.8709677419,6.74193548387,18.1935483871,14.0322580645,19.3225806452,11.8387096774,25.0322580645,14.9677419355,12.9032258065,5.29032258065,1.83870967742,15.4516129032,5.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,64.875,61.875,23.375,54.875,7.875,21.875,10.25,13.125,11.0,24.125,14.125,11.0,4.375,1.875,14.75,lose
139,Pittsburgh,Bradley,0.622,0.594,4.1424151095,4.1424151095,0.0,5.0,24.0,7.0,31.0,16.0,5.0,5.0,1.0,3.0,1.0,72.4516129032,62.7741935484,25.2903225806,55.9677419355,6.25806451613,17.7741935484,15.6129032258,22.6774193548,13.0967741935,26.0967741935,16.5161290323,13.7419354839,6.35483870968,3.83870967742,17.064516129,4.0,4.0,1.0,1.0,2.0,0.0,1.0,3.0,1.0,68.0,64.5,24.25,55.125,5.875,17.5,13.625,19.875,13.625,25.875,15.0,13.75,4.875,3.875,16.0,13.0,20.0,10.0,30.0,13.0,8.0,5.0,1.0,2.0,1.0,71.5333333333,64.3,26.1,58.7333333333,5.56666666667,16.9333333333,13.7666666667,19.1666666667,12.6,25.1,16.5333333333,15.2,9.2,4.83333333333,18.7333333333,7.0,1.0,1.0,3.0,0.0,2.0,0.0,2.0,1.0,67.125,56.75,24.0,53.0,4.75,14.625,14.375,18.5,9.75,25.625,15.375,13.875,9.0,5.375,15.625,lose
