season,team,seed,W,L,n_played,H_W,H_L,A_W,A_L,N_W,N_L,avg_ppg,avg_ppga,avg_fgm,avg_fga,avg_fgm3,avg_fga3,avg_ftm,avg_fta,avg_or,avg_dr,avg_ast,avg_to,avg_stl,avg_blk,avg_pf,W_last_8,L_last_8,n_played_last_8,H_W_last_8,H_L_last_8,A_W_last_8,A_L_last_8,N_W_last_8,N_L_last_8,avg_ppg_last_8,avg_ppga_last_8,avg_fgm_last_8,avg_fga_last_8,avg_fgm3_last_8,avg_fga3_last_8,avg_ftm_last_8,avg_fta_last_8,avg_or_last_8,avg_dr_last_8,avg_ast_last_8,avg_to_last_8,avg_stl_last_8,avg_blk_last_8,avg_pf_last_8
2003,1236,16,9,20,29,6,15,3,3,0,2,68.17241379310344,76.34482758620689,23.379310344827584,54.89655172413793,6.862068965517241,20.517241379310345,14.551724137931034,20.75862068965517,9.172413793103448,23.275862068965516,13.551724137931034,15.862068965517244,7.999999999999999,3.0344827586206895,19.551724137931043,5,3,1.0,4,3,1,0,0,0,72.0,74.125,25.75,56.5,6.5,19.5,14.0,20.625,9.25,23.5,14.75,12.875,7.25,3.875,17.625
2003,1237,16,19,13,32,8,8,7,3,4,2,71.25,70.40625000000001,24.4375,53.9375,6.5,18.59375,15.875000000000002,22.625,11.6875,20.90625,13.375,15.906249999999996,8.1875,1.8125,19.34375,7,1,1.0,3,1,1,0,3,0,72.375,62.0,24.75,53.875,6.375,18.375,16.5,23.125,13.0,18.75,13.875,13.375,9.25,1.875,18.0
2003,1238,16,10,18,28,8,16,2,2,0,0,70.42857142857144,74.46428571428574,23.928571428571427,58.035714285714285,6.5,19.821428571428573,16.071428571428573,23.5,10.178571428571429,23.464285714285715,13.107142857142858,16.10714285714286,9.892857142857142,2.5357142857142856,22.214285714285715,5,3,1.0,5,3,0,0,0,0,72.5,68.125,25.25,55.875,5.875,17.625,16.125,23.125,9.25,26.375,16.25,14.125,8.75,2.875,18.75
2003,1239,16,12,16,28,8,9,3,3,1,4,65.57142857142858,69.85714285714286,23.964285714285715,55.25,4.785714285714287,15.535714285714283,12.857142857142858,19.46428571428572,12.178571428571429,23.5,11.821428571428571,17.14285714285714,6.714285714285714,5.214285714285714,16.499999999999996,3,5,1.0,3,4,0,0,0,1,68.25,71.125,25.25,55.375,5.75,16.25,12.0,17.375,11.0,23.875,14.625,15.875,6.25,5.25,16.875
2003,1240,16,19,10,29,10,7,7,1,2,2,75.0,71.96551724137927,26.482758620689655,58.51724137931034,7.758620689655173,20.724137931034484,14.275862068965518,21.06896551724138,12.482758620689655,21.310344827586206,15.206896551724139,14.827586206896552,9.551724137931036,2.6206896551724137,21.20689655172414,7,1,1.0,3,0,4,0,0,1,78.25,69.625,27.875,58.25,9.0,22.5,13.5,20.0,11.625,21.375,17.125,13.5,10.625,2.5,21.0
2003,1241,16,12,17,29,7,8,4,6,1,3,66.51724137931036,68.82758620689654,23.96551724137931,55.86206896551724,6.275862068965517,18.96551724137931,12.310344827586206,18.344827586206897,11.448275862068966,23.03448275862069,12.758620689655173,15.0,5.896551724137931,5.103448275862071,19.96551724137931,4,4,1.0,2,3,1,0,1,1,67.875,66.5,25.125,57.125,6.0,17.75,11.625,16.75,11.5,22.625,12.375,14.125,6.75,5.75,19.0
2003,1242,2,23,7,30,13,2,7,1,3,4,81.33333333333333,66.36666666666669,30.233333333333334,62.3,4.799999999999998,14.133333333333333,16.066666666666666,24.133333333333333,14.3,26.9,16.733333333333338,14.9,10.133333333333335,4.900000000000002,16.700000000000003,6,2,1.0,3,1,2,0,1,1,78.0,67.75,28.75,61.875,4.375,13.375,16.125,24.25,15.25,28.125,13.75,15.75,8.875,5.875,19.0
2003,1243,16,13,17,30,11,9,1,5,1,3,69.63333333333334,66.16666666666666,25.533333333333335,55.8,5.633333333333332,15.599999999999998,12.933333333333334,20.566666666666666,11.366666666666667,25.7,15.4,13.233333333333333,4.933333333333334,3.6333333333333333,17.933333333333334,1,7,1.0,1,4,0,2,0,1,65.25,70.0,24.125,56.375,3.625,13.25,13.375,20.875,10.625,25.25,13.25,11.75,5.375,3.875,19.625
2003,1245,16,20,9,29,8,4,9,4,3,1,76.6206896551724,71.82758620689656,27.20689655172414,55.827586206896555,7.413793103448276,18.517241379310345,14.793103448275861,20.758620689655178,10.620689655172415,23.724137931034484,14.068965517241379,12.89655172413793,6.517241379310345,1.8965517241379315,20.17241379310345,4,4,1.0,2,1,0,2,2,1,75.625,70.625,27.625,59.875,8.375,22.25,12.0,16.125,11.875,20.125,13.25,9.625,8.25,1.5,20.125
2003,1246,1,29,3,32,12,1,10,1,7,1,77.53125,64.09375,28.46875,58.40625,5.90625,16.593749999999996,14.6875,20.78125,12.875,24.15625,16.187499999999993,14.0625,7.8125,5.09375,17.375,8,0,1.0,3,0,2,0,3,0,77.75,60.625,28.5,57.5,5.875,15.25,14.875,21.5,11.75,27.125,14.875,14.125,7.875,4.75,16.375
2003,1247,16,12,17,29,9,10,3,5,0,2,68.31034482758622,71.41379310344827,22.586206896551722,56.89655172413793,6.310344827586207,18.999999999999996,16.827586206896544,23.03448275862069,13.03448275862069,22.586206896551722,11.413793103448276,14.344827586206897,6.344827586206897,2.0689655172413794,21.103448275862068,2,6,1.0,2,3,0,1,0,2,63.0,72.875,21.25,59.5,6.5,20.5,14.0,19.75,15.75,19.0,8.875,11.25,6.5,1.25,21.125
2003,1248,16,11,16,27,7,10,3,5,1,1,66.1111111111111,69.03703703703705,23.296296296296298,52.55555555555556,6.851851851851852,19.259259259259252,12.666666666666666,17.88888888888889,9.444444444444445,23.555555555555557,13.37037037037037,14.037037037037036,5.185185185185185,3.814814814814815,16.11111111111111,3,5,1.0,2,3,0,1,1,1,67.625,70.25,23.125,52.25,7.0,20.125,14.375,18.75,9.125,23.75,13.75,13.5,4.875,3.875,16.0
2003,1249,16,12,14,26,9,11,3,3,0,0,64.80769230769232,65.92307692307693,22.23076923076923,52.30769230769231,5.730769230769231,16.807692307692307,14.615384615384615,21.5,11.192307692307695,26.0,10.576923076923077,17.769230769230766,6.1923076923076925,4.615384615384615,18.307692307692307,3,5,1.0,2,3,1,2,0,0,60.375,64.375,20.375,50.0,5.0,16.875,14.625,20.5,10.25,25.75,10.75,17.875,5.875,5.875,19.375
2003,1250,16,14,12,26,9,9,4,2,1,1,63.84615384615385,63.80769230769231,22.346153846153847,52.15384615384615,5.269230769230769,15.038461538461538,13.884615384615385,19.03846153846154,10.192307692307692,24.076923076923077,12.0,14.076923076923077,7.076923076923077,3.0384615384615383,18.846153846153847,3,5,1.0,2,2,1,2,0,1,61.75,62.625,21.625,54.875,5.75,16.875,12.75,17.25,11.25,24.875,11.125,12.375,5.875,2.625,19.25
2003,1251,16,14,15,29,11,10,3,5,0,0,65.51724137931035,69.51724137931035,21.000000000000007,52.172413793103445,5.517241379310345,18.275862068965516,18.0,24.344827586206897,11.551724137931034,24.20689655172414,11.310344827586206,18.172413793103452,8.620689655172415,3.0344827586206895,20.13793103448276,3,5,1.0,3,3,0,2,0,0,61.75,65.875,21.5,52.875,3.625,15.875,15.125,20.625,12.125,25.625,10.375,17.5,8.0,3.75,18.375
2003,1252,16,6,18,24,6,11,0,5,0,2,76.875,82.20833333333331,24.5,56.458333333333336,8.291666666666666,21.708333333333332,19.583333333333336,26.875,10.333333333333334,26.666666666666668,14.25,17.166666666666668,4.041666666666667,3.5833333333333335,19.208333333333332,3,5,1.0,3,4,0,1,0,0,79.125,81.625,24.75,54.0,7.125,18.75,22.5,29.875,9.5,28.0,13.875,16.875,3.125,4.125,19.5
2003,1253,16,4,22,26,4,14,0,8,0,0,62.57692307692308,74.61538461538463,21.346153846153847,49.65384615384615,5.769230769230769,17.692307692307693,14.115384615384615,19.923076923076923,9.730769230769232,20.34615384615385,11.76923076923077,17.115384615384617,4.499999999999999,2.615384615384615,19.423076923076923,1,7,1.0,1,5,0,2,0,0,63.0,77.125,20.875,51.0,5.75,17.375,15.5,21.25,9.875,19.75,10.625,13.875,5.0,2.875,18.875
2003,1254,16,9,19,28,3,11,6,7,0,1,75.07142857142857,81.00000000000001,27.571428571428573,63.0,5.892857142857143,19.107142857142865,14.035714285714286,20.785714285714285,14.821428571428571,25.785714285714285,14.321428571428571,17.285714285714285,6.571428571428571,2.1785714285714284,20.928571428571427,1,7,1.0,1,4,0,3,0,0,77.375,88.25,27.375,63.375,5.25,18.875,17.375,22.625,14.0,24.5,13.375,19.625,7.875,1.875,21.625
2003,1256,16,10,15,25,7,10,3,4,0,1,68.07999999999998,72.4,24.24,57.44,4.840000000000001,14.32,14.76,21.24,12.48,24.0,11.16,14.08,5.4,3.2,20.24,2,6,1.0,0,3,2,2,0,1,68.5,77.5,25.125,59.125,5.875,14.875,12.375,19.0,12.0,24.0,10.75,14.75,4.375,2.0,21.25
2003,1257,4,24,6,30,16,3,8,2,0,1,81.83333333333333,68.46666666666667,27.966666666666665,60.833333333333336,8.433333333333334,23.399999999999995,17.466666666666665,25.1,13.2,25.1,16.6,13.366666666666667,7.2,4.7333333333333325,22.666666666666668,5,3,1.0,5,2,0,1,0,0,81.75,76.5,27.75,63.5,8.375,23.875,17.875,27.75,15.0,23.75,15.5,12.5,8.0,4.25,24.0
2003,1258,16,11,19,30,7,10,1,5,3,4,70.3666666666667,73.63333333333334,24.266666666666666,56.733333333333334,4.033333333333334,13.166666666666666,17.799999999999997,25.1,11.966666666666667,21.8,14.366666666666667,16.06666666666667,7.833333333333333,4.1,22.3,3,5,1.0,1,2,1,2,1,1,65.875,72.125,24.375,56.375,4.0,11.75,13.125,18.25,11.75,20.5,14.125,17.625,9.75,4.25,19.875
2003,1259,16,4,24,28,3,11,1,11,0,2,59.035714285714285,72.03571428571429,19.392857142857142,49.17857142857143,5.357142857142857,16.85714285714286,14.892857142857142,21.714285714285715,10.0,22.071428571428573,9.535714285714286,17.464285714285715,5.535714285714285,2.642857142857143,18.285714285714285,0,8,1.0,0,3,0,4,0,1,52.0,72.0,16.875,48.75,5.125,17.875,13.125,17.625,9.125,20.75,9.375,15.75,5.875,3.125,17.75
2003,1260,16,15,16,31,10,11,5,2,0,3,74.48387096774194,74.64516129032258,26.419354838709676,62.87096774193548,6.354838709677419,20.709677419354836,15.290322580645162,21.032258064516128,14.741935483870968,23.580645161290324,11.838709677419354,14.0,7.258064516129032,4.0,20.741935483870968,6,2,1.0,4,0,2,1,0,1,74.875,70.25,26.75,62.25,6.125,21.0,15.25,22.0,15.625,24.625,11.125,12.5,7.75,4.5,18.375
2003,1261,8,21,10,31,16,6,2,2,3,2,73.22580645161294,62.903225806451616,26.806451612903224,55.064516129032256,6.741935483870968,17.580645161290324,12.870967741935484,19.87096774193548,10.612903225806452,24.516129032258064,16.387096774193548,13.870967741935484,8.000000000000002,4.161290322580645,16.354838709677416,7,1,1.0,3,0,2,0,2,1,76.375,63.125,26.875,52.0,9.0,18.375,13.625,20.125,7.625,26.5,17.125,14.0,7.25,5.25,15.0
2003,1263,16,12,16,28,8,9,3,3,1,4,70.9642857142857,69.75000000000001,26.571428571428573,55.535714285714285,7.107142857142857,19.75,10.714285714285714,16.357142857142854,10.928571428571429,26.321428571428573,15.678571428571429,17.857142857142854,7.214285714285714,5.607142857142857,17.142857142857142,4,4,1.0,3,3,1,0,0,1,70.625,64.75,25.75,52.5,6.625,17.75,12.5,18.0,10.75,26.375,16.5,17.125,6.25,5.375,16.75
2003,1264,14,23,6,29,7,3,12,2,4,1,76.17241379310344,67.75862068965519,25.93103448275862,57.55172413793103,5.517241379310345,15.827586206896552,18.79310344827586,23.896551724137932,11.310344827586206,23.310344827586206,13.862068965517242,14.206896551724139,9.172413793103447,3.896551724137931,21.93103448275862,5,3,1.0,2,2,1,1,2,0,74.375,66.125,25.125,60.125,6.25,19.25,17.875,22.25,11.75,22.375,13.375,13.875,10.625,4.625,22.75
2003,1265,16,13,16,29,6,7,5,7,2,2,71.34482758620689,74.13793103448276,24.17241379310345,59.10344827586207,7.758620689655173,21.034482758620697,15.241379310344827,19.586206896551722,10.96551724137931,23.724137931034484,13.862068965517242,13.448275862068966,6.862068965517241,3.5517241379310347,16.827586206896548,4,4,1.0,1,3,1,0,2,1,73.375,73.5,24.25,60.0,8.5,21.625,16.375,20.125,12.5,23.875,13.625,12.375,5.5,3.875,16.625
2003,1266,3,23,5,28,15,3,7,1,1,1,78.39285714285714,67.67857142857142,27.214285714285715,56.25,5.785714285714286,15.25,18.178571428571427,23.607142857142858,13.107142857142858,24.071428571428573,16.321428571428566,13.571428571428571,6.0,3.642857142857143,18.642857142857142,6,2,1.0,3,0,3,1,0,1,77.375,71.5,25.5,53.875,6.25,14.625,20.125,25.625,13.75,25.125,16.125,16.5,5.0,3.375,19.625
2003,1267,16,13,15,28,10,10,3,3,0,2,71.92857142857144,72.0357142857143,24.892857142857142,53.142857142857146,6.285714285714286,17.35714285714286,15.857142857142856,20.5,8.392857142857142,23.678571428571427,13.785714285714286,14.392857142857142,6.035714285714286,3.6785714285714284,19.357142857142858,3,5,1.0,3,3,0,1,0,1,64.5,68.375,22.0,48.0,4.625,16.0,15.875,20.375,6.5,22.5,11.75,13.875,5.25,5.0,18.875
2003,1268,6,19,9,28,14,4,4,2,1,3,80.7857142857143,66.85714285714286,29.428571428571427,63.357142857142854,6.75,16.964285714285715,15.178571428571429,21.571428571428573,13.75,26.75,18.892857142857142,14.107142857142858,10.89285714285714,6.607142857142857,19.0,5,3,1.0,3,2,2,0,0,1,79.875,68.875,28.5,61.125,7.625,17.875,15.25,21.0,11.875,26.625,19.625,12.875,9.875,5.75,20.25
2003,1269,16,10,18,28,8,9,2,7,0,2,61.42857142857143,66.92857142857146,22.25,51.785714285714285,5.571428571428571,18.571428571428577,11.357142857142858,17.892857142857142,10.678571428571429,21.464285714285715,14.035714285714286,15.714285714285714,6.035714285714286,3.7857142857142856,19.535714285714278,3,5,1.0,2,2,1,3,0,0,60.375,66.875,21.0,49.0,8.25,24.625,10.125,15.875,9.0,22.625,15.5,16.625,4.375,3.5,20.5
2003,1270,16,13,14,27,8,11,5,3,0,0,68.51851851851852,70.07407407407408,23.88888888888889,54.7037037037037,6.925925925925926,19.14814814814815,13.814814814814815,20.222222222222225,12.25925925925926,23.25925925925926,12.777777777777779,16.92592592592592,7.2592592592592595,4.074074074074075,21.444444444444443,4,4,1.0,3,3,1,1,0,0,70.25,68.125,25.625,58.25,6.625,19.75,12.375,18.125,13.5,22.625,14.5,12.625,6.375,3.375,20.25
2003,1271,16,5,23,28,3,13,2,9,0,1,62.857142857142854,71.42857142857144,21.499999999999996,56.07142857142857,7.928571428571429,23.25,11.928571428571429,16.285714285714285,12.571428571428571,19.071428571428573,9.928571428571429,15.214285714285714,6.285714285714286,2.4642857142857144,21.178571428571427,2,6,1.0,1,2,1,3,0,1,64.875,70.5,22.75,55.75,8.5,25.125,10.875,15.75,13.25,21.375,8.5,15.875,5.875,3.875,21.125
2003,1272,7,23,6,29,14,4,7,2,2,0,74.51724137931035,65.82758620689656,26.275862068965516,60.0,7.0,20.06896551724138,14.96551724137931,22.896551724137932,14.068965517241379,25.96551724137931,16.620689655172413,13.793103448275861,7.379310344827586,5.068965517241379,18.75862068965517,7,1,1.0,2,1,4,0,1,0,75.75,65.0,24.875,58.125,7.625,21.25,18.375,26.875,13.625,27.5,16.0,11.625,5.875,4.625,21.625
2003,1273,16,22,6,28,10,4,11,2,1,0,78.07142857142857,72.92857142857143,27.428571428571427,58.17857142857143,6.714285714285714,17.749999999999996,16.499999999999996,23.785714285714285,13.964285714285714,26.0,16.392857142857142,16.607142857142854,6.607142857142857,4.250000000000001,17.17857142857142,7,1,1.0,4,0,2,1,1,0,80.25,71.625,27.375,57.875,6.25,18.5,19.25,26.75,15.25,28.625,17.5,17.0,4.25,4.0,17.625
2003,1274,16,11,17,28,9,10,2,5,0,2,69.85714285714286,68.71428571428574,24.714285714285715,58.107142857142854,6.107142857142857,18.321428571428573,14.321428571428571,19.964285714285715,13.214285714285714,23.142857142857142,14.035714285714286,16.53571428571429,9.714285714285714,4.25,19.964285714285715,1,7,1.0,0,3,1,3,0,1,66.0,73.0,23.25,52.75,4.375,15.125,15.125,21.75,11.5,20.75,12.375,17.5,8.25,4.125,19.375
2003,1275,16,12,15,27,8,9,4,4,0,2,58.370370370370374,59.407407407407405,19.962962962962962,47.629629629629626,6.333333333333333,19.62962962962963,12.11111111111111,17.48148148148148,9.037037037037036,20.037037037037038,11.0,11.592592592592593,5.888888888888889,1.7777777777777777,18.629629629629626,4,4,1.0,2,2,2,1,0,1,57.0,53.875,19.875,48.375,6.5,20.625,10.75,15.625,12.0,18.25,11.5,10.75,6.375,1.375,18.625
2003,1276,16,17,13,30,12,5,5,4,0,4,69.0,67.26666666666668,23.533333333333335,54.3,6.266666666666667,17.5,15.666666666666666,21.166666666666668,11.866666666666667,22.766666666666666,12.166666666666666,14.133333333333333,5.466666666666667,3.4666666666666672,18.36666666666667,3,5,1.0,1,2,2,2,0,1,64.125,66.625,23.0,53.125,7.125,17.625,11.0,13.5,10.0,22.5,12.5,12.25,4.75,1.875,18.0
2003,1277,7,19,12,31,14,6,3,2,2,4,67.22580645161291,60.96774193548387,23.032258064516128,51.096774193548384,4.903225806451613,13.387096774193548,16.258064516129036,22.129032258064516,10.67741935483871,24.258064516129032,13.612903225806452,14.548387096774194,6.387096774193548,3.7096774193548385,20.032258064516125,5,3,1.0,3,1,1,1,1,1,64.625,59.625,21.75,51.25,4.875,13.75,16.25,21.375,9.875,24.625,12.75,13.25,6.375,4.5,21.5
2003,1278,16,16,12,28,14,8,2,3,0,1,74.42857142857143,71.7857142857143,25.785714285714285,59.285714285714285,7.571428571428571,20.785714285714285,15.285714285714286,21.857142857142858,13.107142857142858,24.821428571428573,16.321428571428573,15.285714285714286,7.357142857142857,6.428571428571429,20.321428571428573,3,5,1.0,2,3,1,1,0,1,67.875,70.125,24.875,58.75,6.625,19.25,11.5,17.625,13.625,22.625,15.375,14.25,7.75,4.625,19.625
2003,1279,16,14,15,29,10,8,3,6,1,1,66.65517241379311,63.6551724137931,23.413793103448278,51.275862068965516,6.275862068965517,16.862068965517242,13.551724137931034,18.655172413793107,10.10344827586207,20.96551724137931,13.379310344827585,13.620689655172415,6.448275862068965,2.0000000000000004,20.06896551724138,2,6,1.0,0,2,1,3,1,1,67.25,72.875,23.875,53.125,8.25,20.25,11.25,14.875,9.875,18.625,12.0,13.625,5.5,0.75,21.0
2003,1280,5,21,9,30,12,6,4,2,5,1,70.16666666666666,60.166666666666664,26.333333333333332,55.8,5.566666666666666,16.2,11.933333333333334,17.63333333333333,12.666666666666666,24.6,14.5,15.633333333333333,8.733333333333336,3.733333333333334,15.9,4,4,1.0,2,3,0,0,2,1,61.75,58.875,22.75,52.0,6.5,17.375,9.75,14.375,9.875,20.375,12.125,13.125,7.625,3.375,16.125
2003,1281,6,21,10,31,14,7,3,1,4,2,71.77419354838709,66.48387096774194,26.161290322580644,59.193548387096776,7.483870967741937,20.967741935483872,11.96774193548387,18.16129032258064,13.483870967741936,25.903225806451612,13.741935483870968,13.612903225806452,5.709677419354839,4.322580645161288,16.870967741935484,5,3,1.0,1,1,1,1,3,1,64.75,62.875,23.125,54.625,6.375,19.625,12.125,16.625,9.5,24.625,11.0,11.875,5.0,4.5,17.375
2003,1282,16,9,20,29,4,8,4,8,1,4,67.86206896551721,75.24137931034481,23.379310344827587,57.55172413793103,9.379310344827585,26.413793103448278,11.724137931034482,18.0,11.689655172413794,21.103448275862064,12.03448275862069,12.413793103448276,5.827586206896552,2.689655172413793,18.241379310344822,4,4,1.0,2,2,1,1,1,1,70.25,76.625,23.75,58.625,10.25,29.375,12.5,18.25,9.125,21.875,12.75,12.375,6.5,3.25,20.5
2003,1283,16,17,12,29,9,5,7,6,1,1,66.58620689655173,61.44827586206897,23.620689655172413,54.10344827586207,4.310344827586206,12.068965517241379,15.03448275862069,22.517241379310345,12.586206896551724,22.379310344827587,10.10344827586207,13.482758620689655,7.310344827586207,3.689655172413793,20.137931034482758,4,4,1.0,2,1,1,2,1,1,60.375,59.625,21.75,52.875,4.125,12.625,12.75,18.875,12.0,21.5,8.125,13.5,6.625,4.25,20.875
2003,1284,16,15,13,28,6,5,9,6,0,2,66.00000000000001,67.07142857142854,22.464285714285715,52.57142857142857,6.321428571428571,18.928571428571423,14.75,21.535714285714285,8.250000000000002,25.071428571428573,14.321428571428571,14.928571428571429,7.892857142857143,2.7142857142857144,16.96428571428572,4,4,1.0,2,1,2,2,0,1,67.0,69.375,22.5,51.5,5.5,18.375,16.5,23.125,7.875,24.625,14.0,15.5,8.625,2.875,18.75
2003,1285,16,12,16,28,7,7,5,5,0,4,69.71428571428571,71.64285714285714,24.285714285714285,56.464285714285715,7.821428571428574,21.821428571428573,13.321428571428571,18.892857142857142,10.749999999999998,23.25,12.178571428571429,13.892857142857142,5.857142857142857,4.178571428571429,21.535714285714285,4,4,1.0,2,2,2,1,0,1,69.625,70.875,23.0,52.75,6.625,18.5,17.0,23.875,9.875,24.75,10.5,13.25,4.875,3.5,21.875
2003,1286,16,9,16,25,5,9,3,6,1,1,63.0,65.48,21.6,50.04,6.28,17.72,13.52,18.919999999999995,8.64,21.56,12.76,14.08,5.36,1.8,16.200000000000003,3,5,1.0,2,4,1,1,0,0,66.375,69.25,22.125,48.75,6.5,17.375,15.625,21.25,9.25,22.375,13.625,16.25,5.125,2.375,17.25
2003,1287,16,17,9,26,10,6,7,2,0,1,79.5,75.34615384615384,28.576923076923077,57.65384615384615,6.038461538461538,15.807692307692308,16.307692307692307,21.53846153846154,11.538461538461538,21.88461538461538,14.615384615384615,13.961538461538462,7.423076923076923,2.2692307692307696,17.346153846153847,5,3,1.0,5,2,0,0,0,1,82.625,81.125,29.25,58.0,5.875,15.0,18.25,23.5,12.25,20.0,14.875,12.625,6.875,2.0,16.125
2003,1288,16,7,22,29,6,13,1,7,0,2,68.17241379310346,76.27586206896554,23.655172413793103,58.06896551724138,6.0,17.379310344827584,14.862068965517242,22.896551724137932,14.379310344827585,20.620689655172413,10.620689655172415,15.827586206896552,6.344827586206897,1.9655172413793103,20.62068965517241,3,5,1.0,2,2,1,2,0,1,66.5,73.25,22.0,55.625,5.75,16.75,16.75,24.625,12.375,23.875,10.125,16.75,4.75,2.5,21.375
2003,1289,16,4,20,24,3,14,1,5,0,1,60.25,75.29166666666667,20.916666666666664,53.333333333333336,4.874999999999999,17.41666666666666,13.541666666666666,21.416666666666668,11.25,21.875,9.416666666666666,17.583333333333332,6.541666666666667,3.0833333333333335,18.166666666666668,2,6,1.0,2,6,0,0,0,0,63.0,79.125,22.125,49.75,4.625,16.75,14.125,22.25,8.875,21.0,10.875,16.5,6.375,2.625,16.875
2003,1290,16,14,13,27,7,6,7,5,0,2,75.96296296296296,74.51851851851852,27.074074074074073,67.92592592592592,10.074074074074074,28.555555555555557,11.74074074074074,16.74074074074074,17.259259259259256,21.25925925925926,15.444444444444445,11.666666666666666,9.037037037037036,2.7037037037037037,17.962962962962962,6,2,1.0,4,0,2,1,0,1,79.75,75.375,28.0,70.625,12.625,33.375,11.125,17.125,17.75,24.375,17.75,10.0,9.125,4.375,18.0
2003,1291,16,11,16,27,7,12,3,4,1,0,63.51851851851852,69.66666666666667,21.51851851851852,55.77777777777778,6.62962962962963,20.51851851851852,13.851851851851851,19.88888888888889,12.333333333333334,20.333333333333332,11.666666666666666,15.074074074074074,8.33333333333333,3.037037037037037,21.37037037037037,3,5,1.0,3,3,0,2,0,0,63.75,67.625,22.625,60.5,7.5,25.375,11.0,17.0,13.125,20.5,12.375,12.75,9.5,4.125,18.75
2003,1292,16,14,14,28,7,9,4,5,3,0,68.32142857142857,68.25,24.535714285714285,53.285714285714285,6.464285714285714,17.821428571428573,12.785714285714286,18.785714285714285,10.464285714285714,24.678571428571427,11.785714285714286,16.142857142857146,5.357142857142857,2.357142857142857,20.392857142857142,5,3,1.0,1,2,2,1,2,0,72.375,68.5,25.625,52.0,5.5,15.375,15.625,21.75,8.75,25.5,12.625,15.375,4.875,2.875,21.625
2003,1293,16,15,12,27,10,9,5,2,0,1,74.85185185185186,69.55555555555554,27.296296296296298,59.51851851851852,6.7407407407407405,20.25925925925926,13.518518518518519,19.03703703703704,13.518518518518519,24.14814814814815,15.85185185185185,13.703703703703704,7.0,4.555555555555555,17.629629629629633,5,3,1.0,4,2,1,0,0,1,77.75,69.0,28.625,60.125,7.5,21.125,13.0,18.25,12.25,25.625,15.875,12.125,6.125,4.375,16.25
2003,1296,16,17,14,31,7,6,8,7,2,1,69.61290322580648,69.80645161290323,24.35483870967742,53.064516129032256,6.290322580645161,16.41935483870968,14.612903225806452,22.387096774193548,13.0,22.64516129032258,12.67741935483871,16.999999999999993,7.612903225806452,3.6129032258064515,19.806451612903224,3,5,1.0,2,2,0,2,1,1,71.0,73.25,25.125,52.625,6.25,15.125,14.5,20.125,12.875,19.75,12.5,17.125,8.5,3.625,18.875
2003,1298,16,7,19,26,6,11,1,7,0,1,59.80769230769231,66.15384615384616,20.846153846153843,50.61538461538461,5.769230769230769,17.499999999999996,12.346153846153847,18.846153846153847,10.653846153846153,21.692307692307693,12.346153846153847,17.230769230769237,7.038461538461538,2.5384615384615383,19.884615384615383,2,6,1.0,2,4,0,1,0,1,55.0,66.125,19.75,50.0,6.5,18.25,9.0,14.875,10.875,22.625,11.625,17.25,6.0,2.25,20.0
2003,1299,16,1,25,26,0,14,1,9,0,2,60.84615384615385,80.65384615384616,22.03846153846154,56.5,6.076923076923077,18.269230769230766,10.692307692307692,18.269230769230766,12.115384615384615,20.576923076923077,9.115384615384615,17.11538461538461,6.3076923076923075,1.423076923076923,18.73076923076923,1,7,1.0,0,3,1,3,0,1,65.375,81.375,22.75,55.625,6.5,16.25,13.375,22.375,11.25,19.25,9.25,15.75,7.375,1.25,17.75
2003,1301,9,18,12,30,13,7,3,3,2,2,72.4,67.99999999999999,24.333333333333332,53.333333333333336,7.966666666666667,22.5,15.766666666666667,20.466666666666665,9.73333333333333,22.033333333333335,14.666666666666666,14.2,7.766666666666668,3.066666666666667,18.666666666666664,4,4,1.0,0,1,2,2,2,1,72.25,73.0,23.875,50.75,7.375,19.125,17.125,21.0,9.0,24.375,13.375,15.875,4.625,3.375,19.5
2003,1304,16,11,18,29,9,10,0,6,2,2,63.41379310344828,68.62068965517241,22.93103448275862,57.51724137931034,4.586206896551722,16.724137931034473,12.96551724137931,20.03448275862069,12.206896551724139,26.03448275862069,11.20689655172414,14.379310344827585,6.275862068965517,3.206896551724138,18.3448275862069,2,6,1.0,2,4,0,1,0,1,61.875,71.75,22.875,58.375,4.5,17.25,11.625,18.75,12.0,24.375,9.625,13.375,7.0,3.25,18.375
2003,1305,16,17,13,30,10,10,5,3,2,0,76.3,71.83333333333333,25.166666666666668,58.03333333333333,6.033333333333333,17.066666666666666,19.933333333333334,27.966666666666665,12.9,25.1,11.533333333333333,12.833333333333334,6.633333333333334,3.7666666666666675,20.866666666666667,4,4,1.0,1,3,1,1,2,0,77.5,75.0,24.875,55.625,6.125,17.125,21.625,30.25,11.0,24.75,11.625,12.375,7.0,2.25,20.5
2003,1306,16,5,23,28,2,12,3,9,0,2,65.49999999999997,77.42857142857143,21.750000000000004,54.67857142857143,7.107142857142857,21.642857142857142,14.892857142857142,24.035714285714285,11.678571428571429,22.535714285714285,11.428571428571429,16.214285714285715,6.892857142857143,1.5357142857142858,20.5,2,6,1.0,1,3,1,2,0,1,67.125,73.875,22.375,53.0,5.875,19.0,16.5,26.125,10.625,24.375,13.0,14.375,5.0,1.625,19.5
